current,voltage,temperature,cell_voltage_min,soc,cycle_count,internal_resistance,charge_capacity,discharge_capacity,c_rate,dod,soh,cell_voltage_max,mfg_rated_cycles,calendar_age_days,chemistry_type
-9.6,3.676,34.4,3.6677,0.5534,6,0.028805,72.2,67.12,0.1374,0.7806,0.9975,3.6843,2312,103,0.0
-34.5,3.6808,36.1,3.6719,0.5908,7,0.031916,69.0,66.15,0.4484,0.6152,0.985,3.6898,2312,104,0.0
-28.12,3.777,42.8,3.7705,0.6393,9,0.030562,70.24,66.06,0.4154,0.5051,0.9854,3.7835,2312,107,0.0
29.6,3.4945,29.7,3.4735,0.4086,10,0.028602,67.31,67.28,0.465,0.3851,0.9821,3.5156,2312,108,0.0
37.0,3.6948,45.0,3.6871,0.5729,12,0.027223,69.34,67.65,0.5261,0.7262,0.9918,3.7026,2312,111,0.0
22.05,3.5665,33.4,3.5655,0.4866,13,0.026982,66.08,68.06,0.3383,0.4642,0.9885,3.5675,2312,112,0.0
-29.41,3.6701,31.0,3.669,0.5686,15,0.029529,67.26,68.01,0.429,0.3981,0.9809,3.6712,2312,114,0.0
51.44,3.9566,32.5,3.9488,0.7577,16,0.027402,66.53,67.66,0.7977,0.5713,0.9787,3.9643,2312,116,0.0
8.21,4.0125,45.0,3.9917,0.8376,18,0.028164,67.48,67.51,0.1216,0.3047,0.9852,4.0332,2312,118,0.0
14.07,3.6032,41.1,3.5991,0.4868,19,0.027856,66.76,68.78,0.2225,0.7504,0.9848,3.6073,2312,119,0.0
29.41,4.009,23.6,3.9799,0.8254,21,0.029346,68.16,67.93,0.3824,0.5603,0.9835,4.0382,2312,122,0.0
-28.77,3.7692,16.9,3.7688,0.6454,22,0.022457,69.05,66.44,0.4363,0.7757,0.9947,3.7696,2312,123,0.0
-28.89,3.3826,25.2,3.3583,0.3248,24,0.029044,67.2,67.11,0.4348,0.2951,0.9931,3.407,2312,126,0.0
-46.47,4.0795,32.9,4.0785,0.9083,25,0.031663,66.48,67.25,0.6678,0.0994,0.9863,4.0805,2312,127,0.0
-16.1,4.0438,29.0,4.0175,0.8665,27,0.028962,68.41,69.76,0.2548,0.6111,0.9843,4.07,2312,129,0.0
-35.81,3.778,36.3,3.7691,0.6458,28,0.028353,65.73,68.63,0.5047,0.3842,0.9893,3.7869,2312,131,0.0
22.57,3.9263,42.5,3.9094,0.757,30,0.024797,66.15,67.87,0.3301,0.196,0.9811,3.9432,2312,133,0.0
39.06,3.4726,13.6,3.4419,0.4162,31,0.028184,69.31,67.65,0.5532,0.7051,0.9875,3.5032,2312,134,0.0
54.59,3.8159,30.1,3.8059,0.6663,33,0.02939,70.3,67.65,0.7811,0.5736,0.9871,3.826,2312,137,0.0
-41.86,3.3828,34.0,3.3609,0.3248,34,0.027988,70.1,68.71,0.6316,0.6396,0.9883,3.4047,2312,138,0.0
54.66,3.727,22.5,3.7093,0.5885,36,0.029049,67.8,68.66,0.7635,0.7123,0.9799,3.7448,2312,141,0.0
-21.29,3.6029,35.0,3.596,0.514,38,0.025647,68.21,68.82,0.3233,0.5262,0.9865,3.6099,2312,143,0.0
55.31,4.0331,30.2,4.0147,0.8607,39,0.034775,68.33,66.69,0.7363,0.1856,0.984,4.0515,2312,144,0.0
-38.13,3.7689,32.9,3.7575,0.6355,41,0.031468,69.19,66.53,0.5551,0.8363,0.9856,3.7804,2312,147,0.0
-7.63,3.7756,34.7,3.7595,0.6391,42,0.022918,67.45,65.42,0.108,0.3203,0.9876,3.7918,2312,148,0.0
67.13,4.0307,26.4,4.0063,0.8672,44,0.027876,66.99,67.62,0.9958,0.5579,0.9908,4.055,2312,151,0.0
37.0,3.7013,27.0,3.6804,0.5949,45,0.030316,68.32,69.49,0.5384,0.4992,0.9832,3.7222,2312,152,0.0
19.38,3.8018,28.1,3.793,0.7007,47,0.029328,67.87,67.79,0.269,0.2446,0.9924,3.8106,2312,154,0.0
-11.3,3.83,35.7,3.8226,0.6979,48,0.029125,66.8,67.95,0.1652,0.4439,0.9863,3.8374,2312,156,0.0
-108.11,3.7445,38.8,3.7346,0.6183,50,0.027554,65.1,64.74,1.5537,0.7269,0.9804,3.7544,2312,158,0.0
-62.01,3.8086,39.9,3.8005,0.6785,51,0.028118,70.64,68.47,0.9447,0.3997,0.9822,3.8166,2312,159,0.0
-47.2,3.4566,26.6,3.456,0.3924,53,0.029389,69.12,68.11,0.7186,0.5894,0.9815,3.4572,2312,162,0.0
10.83,3.6486,21.7,3.6432,0.5441,54,0.02906,69.03,68.3,0.156,0.4019,0.986,3.6539,2312,163,0.0
22.84,3.5779,23.1,3.5555,0.4776,56,0.027917,69.56,67.95,0.3305,0.4315,0.9882,3.6003,2312,166,0.0
18.01,4.0415,34.2,4.0386,0.854,57,0.024896,66.99,68.3,0.2783,0.6658,0.9856,4.0443,2312,167,0.0
16.19,3.6384,26.9,3.6325,0.5505,59,0.030199,64.96,68.07,0.2585,0.7656,0.9983,3.6444,2312,170,0.0
-30.26,3.4095,24.5,3.4083,0.3691,60,0.02724,66.14,68.19,0.4651,0.4547,0.9844,3.4107,2312,171,0.0
-18.6,3.7512,25.3,3.7499,0.6318,62,0.026265,70.79,69.44,0.2794,0.2926,0.9872,3.7526,2312,173,0.0
-39.59,3.8923,43.1,3.8882,0.7477,63,0.030395,66.94,65.65,0.568,0.109,0.9795,3.8965,2312,175,0.0
-34.25,3.7767,18.2,3.7708,0.6357,65,0.028648,67.11,69.58,0.5085,0.6562,0.9879,3.7825,2312,177,0.0
-42.96,3.7962,32.0,3.7802,0.7021,66,0.025079,66.69,68.83,0.6465,0.2641,0.9763,3.8122,2312,178,0.0
-8.11,3.9345,24.5,3.9313,0.7846,68,0.028874,68.94,64.78,0.1098,0.385,0.988,3.9377,2312,181,0.0
12.39,3.9182,38.1,3.9158,0.7647,69,0.033846,68.33,66.51,0.1757,0.1647,0.9799,3.9207,2312,182,0.0
-128.11,3.6439,30.7,3.6347,0.5359,71,0.027942,68.75,68.36,1.9049,0.6934,0.9691,3.6531,2312,185,0.0
-36.45,4.0134,43.5,4.0087,0.8124,72,0.03108,65.91,70.26,0.5731,0.0802,0.9735,4.0182,2312,186,0.0
17.14,3.2147,25.6,3.2098,0.176,74,0.029406,69.16,69.47,0.2729,0.4707,0.9897,3.2196,2312,188,0.0
-29.89,3.5444,28.5,3.5266,0.4311,76,0.028076,68.62,65.82,0.4038,0.4279,0.9749,3.5622,2312,191,0.0
24.35,3.9048,37.4,3.8999,0.7444,77,0.028727,66.01,66.24,0.3162,0.3414,0.9832,3.9097,2312,192,0.0
-30.06,3.7307,27.4,3.7292,0.6191,79,0.028336,68.46,68.09,0.4495,0.539,0.9827,3.7321,2312,195,0.0
49.52,3.5958,39.3,3.5945,0.5121,80,0.030472,67.75,68.6,0.7829,0.5918,0.9806,3.597,2312,196,0.0
12.75,3.7446,42.8,3.736,0.6463,82,0.030855,67.8,68.0,0.1578,0.4199,0.9712,3.7532,2312,198,0.0
7.09,3.7307,24.5,3.7192,0.5856,83,0.028663,68.28,65.74,0.1062,0.3529,0.9851,3.7421,2312,200,0.0
-32.71,3.6901,43.3,3.6888,0.5762,85,0.029657,67.56,69.01,0.4975,0.3655,0.9729,3.6915,2312,202,0.0
11.57,3.5317,35.0,3.5182,0.4557,86,0.032628,69.57,69.09,0.1671,0.6355,0.9854,3.5452,2312,203,0.0
120.79,3.6602,36.1,3.6587,0.5599,88,0.033125,67.23,66.98,1.6899,0.4371,0.9756,3.6618,2312,206,0.0
-9.27,3.5886,30.2,3.5859,0.4932,89,0.029814,69.63,65.18,0.1444,0.4874,0.9931,3.5912,2312,207,0.0
44.0,3.4706,45.0,3.4653,0.3965,91,0.030483,68.88,69.04,0.6395,0.7346,0.9719,3.4759,2312,210,0.0
-31.06,3.5635,37.5,3.5211,0.458,92,0.025087,68.89,66.21,0.4847,0.5307,0.9816,3.6058,2312,211,0.0
-41.73,3.5352,31.3,3.5293,0.4494,94,0.034917,68.32,68.77,0.6467,0.2263,0.9823,3.5411,2312,213,0.0
9.82,3.6399,18.6,3.6333,0.5247,95,0.027742,70.54,68.7,0.1349,0.5411,0.9785,3.6465,2312,215,0.0
-23.48,3.8221,31.3,3.7693,0.6791,97,0.027448,68.0,65.67,0.3473,0.3735,0.9743,3.8749,2312,217,0.0
11.33,3.9125,15.8,3.9041,0.7483,98,0.030837,66.14,69.21,0.167,0.1782,0.982,3.9208,2312,218,0.0
-16.47,4.0444,24.1,4.039,0.883,100,0.031999,68.96,68.52,0.2548,0.6999,0.9777,4.0497,2312,221,0.0
-20.31,3.6365,26.2,3.5992,0.5505,101,0.030742,67.98,65.86,0.2671,0.583,0.9905,3.6738,2312,222,0.0
-114.79,3.792,33.7,3.7581,0.6342,103,0.033155,64.51,68.87,1.6468,0.4647,0.9856,3.8259,2312,225,0.0
47.26,3.6087,31.9,3.5859,0.4876,104,0.032431,67.7,67.91,0.7189,0.3488,0.9794,3.6315,2312,226,0.0
23.22,3.989,40.7,3.9813,0.8319,106,0.02664,65.7,65.43,0.3394,0.3338,0.9702,3.9967,2312,228,0.0
48.38,3.433,36.1,3.4232,0.358,107,0.031328,68.88,66.7,0.7022,0.4024,0.9762,3.4427,2312,230,0.0
45.72,3.7925,32.0,3.7901,0.6633,109,0.027693,66.3,64.56,0.5992,0.6999,0.9817,3.7948,2312,232,0.0
-64.2,3.8966,26.5,3.895,0.734,110,0.030788,66.41,64.86,1.0018,0.3293,0.9884,3.8983,2312,234,0.0
-24.93,3.4815,33.2,3.4716,0.3914,112,0.0295,69.35,67.61,0.3387,0.7132,0.9782,3.4914,2312,236,0.0
-51.97,3.6594,21.6,3.6593,0.5596,114,0.025248,66.66,65.41,0.7557,0.4178,0.9786,3.6595,2312,239,0.0
-24.53,3.6238,45.0,3.572,0.5234,115,0.034758,69.47,68.81,0.3691,0.7061,0.9675,3.6756,2312,240,0.0
36.37,3.8542,33.6,3.8388,0.7037,117,0.031702,66.59,67.24,0.5465,0.5478,0.9809,3.8697,2312,242,0.0
-16.62,3.5713,34.1,3.5628,0.474,118,0.033524,67.35,68.13,0.2252,0.5545,0.9779,3.5797,2312,244,0.0
-15.25,3.8365,44.5,3.8363,0.6742,120,0.028781,65.81,68.57,0.2168,0.3363,0.9608,3.8367,2312,246,0.0
-139.26,3.8183,45.0,3.8173,0.6672,121,0.032059,66.95,65.25,1.8792,0.3558,0.9685,3.8193,2312,247,0.0
14.48,3.7315,26.2,3.7232,0.6079,123,0.026828,66.15,67.94,0.2223,0.6565,0.9837,3.7399,2312,250,0.0
-42.09,3.2223,36.6,3.1795,0.1671,124,0.031549,67.88,66.61,0.5996,0.3965,0.9821,3.2651,2312,251,0.0
-73.77,3.8523,31.9,3.8105,0.7022,126,0.031864,67.75,69.27,1.1432,0.7451,0.9783,3.894,2312,254,0.0
-15.16,3.5811,25.8,3.5652,0.4987,127,0.026551,66.2,68.46,0.2187,0.203,0.9722,3.597,2312,255,0.0
16.24,3.8192,29.1,3.804,0.684,129,0.028592,68.12,68.04,0.2406,0.3358,0.9734,3.8344,2312,257,0.0
14.48,3.6926,43.9,3.6608,0.5939,130,0.032477,66.71,65.16,0.2026,0.4577,0.9675,3.7245,2312,259,0.0
-38.17,3.7833,34.3,3.7733,0.6734,132,0.030876,67.46,66.73,0.5694,0.611,0.9805,3.7933,2312,261,0.0
-62.87,3.8267,38.0,3.81,0.7054,133,0.029383,67.56,66.49,0.9194,0.3145,0.9718,3.8434,2312,262,0.0
-30.08,3.8579,19.8,3.8472,0.714,135,0.029697,68.03,67.95,0.4322,0.4002,0.9813,3.8686,2312,265,0.0
-53.25,3.8329,45.0,3.8308,0.6699,136,0.031726,66.57,67.03,0.7205,0.2695,0.9635,3.835,2312,266,0.0
-14.75,3.6631,37.0,3.6504,0.5751,138,0.031259,68.17,67.38,0.2296,0.4904,0.9714,3.6758,2312,269,0.0
25.2,3.6687,24.3,3.6574,0.5652,139,0.030048,66.96,64.97,0.3832,0.5867,0.9868,3.6801,2312,270,0.0
28.1,3.6317,31.4,3.6249,0.5115,141,0.028058,67.42,65.29,0.403,0.5648,0.9738,3.6385,2312,272,0.0
36.97,3.6479,41.4,3.6269,0.5401,142,0.030725,67.1,64.02,0.5226,0.4514,0.9714,3.6689,2312,274,0.0
-17.24,3.5849,38.7,3.548,0.5011,144,0.028865,64.82,66.9,0.2438,0.6122,0.9677,3.6218,2312,276,0.0
-32.63,3.7124,26.6,3.7102,0.6085,145,0.030861,65.3,68.89,0.4581,0.4765,0.9913,3.7147,2312,277,0.0
42.71,3.5783,45.0,3.575,0.4826,147,0.029933,65.99,66.91,0.6086,0.3341,0.9633,3.5816,2312,280,0.0
14.83,3.5057,38.3,3.4798,0.4015,148,0.030711,65.64,65.13,0.2002,0.4715,0.9722,3.5316,2312,281,0.0
53.27,3.8806,25.2,3.8785,0.7329,150,0.026691,68.53,67.51,0.7874,0.2021,0.973,3.8827,2312,284,0.0
-38.03,3.9904,30.2,3.9838,0.8277,0,0.024785,53.53,53.48,0.6589,0.5988,0.9929,3.9971,2063,88,0.0
14.79,3.5987,42.3,3.593,0.4985,16,0.028747,51.26,51.77,0.2813,0.3838,0.9836,3.6044,2063,101,0.0
42.61,3.8735,41.5,3.8683,0.7437,33,0.031096,51.64,53.67,0.7723,0.47,0.9789,3.8787,2063,116,0.0
31.56,3.7255,44.0,3.7234,0.5887,49,0.025809,52.57,53.33,0.6286,0.2556,0.9841,3.7275,2063,130,0.0
27.04,3.8122,45.0,3.8099,0.6927,66,0.030528,51.43,51.86,0.4946,0.3386,0.9721,3.8145,2063,145,0.0
-26.97,3.9909,36.7,3.9789,0.8339,82,0.028794,53.58,51.18,0.4992,0.4541,0.9835,4.0029,2063,159,0.0
22.27,3.743,33.0,3.7309,0.6091,99,0.028833,53.67,51.02,0.4146,0.484,0.9823,3.7552,2063,174,0.0
-60.93,3.6123,18.0,3.6016,0.4798,115,0.032744,52.71,52.51,1.1373,0.6402,0.9857,3.6229,2063,188,0.0
-22.03,3.8275,32.2,3.8256,0.6815,132,0.024665,52.32,52.31,0.4306,0.2745,0.9772,3.8293,2063,203,0.0
27.64,3.7472,35.3,3.7028,0.6374,148,0.031123,51.94,51.88,0.5169,0.231,0.978,3.7917,2063,217,0.0
6.88,4.0224,40.7,4.0167,0.84,165,0.028732,51.42,51.77,0.1209,0.7079,0.9614,4.028,2063,232,0.0
-12.65,3.665,36.3,3.6482,0.5774,181,0.02825,51.93,52.11,0.2365,0.7312,0.9666,3.6818,2063,246,0.0
18.98,3.9025,38.4,3.9018,0.7583,198,0.027383,50.65,50.02,0.3502,0.4461,0.9669,3.9032,2063,260,0.0
-89.65,3.4209,28.6,3.3971,0.3507,214,0.033092,52.89,51.64,1.6187,0.8841,0.9597,3.4448,2063,274,0.0
-31.42,3.569,45.0,3.5647,0.4882,231,0.031731,48.61,50.99,0.5715,0.6859,0.9436,3.5733,2063,289,0.0
-17.83,3.7699,39.4,3.7617,0.6633,247,0.032133,50.18,51.37,0.3584,0.5163,0.9598,3.7782,2063,303,0.0
37.67,3.8312,26.8,3.8238,0.7089,264,0.02894,52.5,51.4,0.6602,0.3503,0.969,3.8385,2063,318,0.0
17.26,3.5218,27.8,3.5118,0.4408,280,0.032015,51.85,48.78,0.3241,0.7562,0.966,3.5318,2063,332,0.0
-22.84,3.9293,39.1,3.904,0.7697,297,0.031532,49.39,50.61,0.4505,0.2147,0.9421,3.9546,2063,347,0.0
-14.03,3.5766,34.1,3.5657,0.4826,313,0.030403,50.29,48.4,0.2805,0.7853,0.9523,3.5874,2063,361,0.0
26.02,3.6441,31.2,3.6429,0.5546,330,0.031381,51.85,51.36,0.5295,0.525,0.9631,3.6453,2063,376,0.0
60.18,3.4771,30.2,3.4661,0.3868,346,0.032251,51.67,48.84,1.0347,0.4593,0.9629,3.4881,2063,390,0.0
-15.16,3.8236,37.6,3.7952,0.6831,363,0.030735,50.53,49.99,0.2915,0.658,0.9547,3.852,2063,405,0.0
-28.49,3.4473,22.7,3.4388,0.3622,379,0.032607,53.61,52.25,0.5276,0.7101,0.9685,3.4558,2063,418,0.0
-9.37,3.9459,30.0,3.9307,0.7838,396,0.030782,51.7,52.78,0.1844,0.8249,0.9531,3.9611,2063,433,0.0
-9.12,3.6877,36.4,3.6554,0.5792,412,0.032046,50.87,49.3,0.1714,0.4643,0.9482,3.7199,2063,447,0.0
102.41,3.668,43.7,3.6603,0.5726,429,0.037121,46.65,49.62,1.9504,0.4798,0.8935,3.6758,2063,462,0.0
9.77,3.3102,22.4,3.3011,0.2548,445,0.032122,51.13,52.31,0.1727,0.7612,0.9632,3.3194,2063,476,0.0
15.32,3.8472,23.3,3.8458,0.6901,462,0.029729,50.53,51.19,0.2977,0.58,0.9546,3.8485,2063,491,0.0
19.62,4.0602,27.6,4.0238,0.8726,478,0.027736,51.55,51.21,0.429,0.4479,0.9565,4.0966,2063,505,0.0
29.56,3.5019,27.9,3.4699,0.407,495,0.035077,48.11,52.17,0.5502,0.3601,0.96,3.5339,2063,520,0.0
15.26,3.8119,31.3,3.8098,0.6751,511,0.031728,49.58,51.06,0.2953,0.274,0.9501,3.814,2063,534,0.0
5.04,3.8791,25.7,3.8762,0.7535,528,0.031444,50.58,50.46,0.1009,0.4973,0.9607,3.8819,2063,549,0.0
-29.27,3.7346,31.9,3.7223,0.6096,544,0.028007,50.69,48.94,0.5733,0.4811,0.9435,3.7469,2063,563,0.0
38.5,3.975,29.9,3.966,0.8404,561,0.033039,50.82,51.92,0.6921,0.1475,0.95,3.984,2063,577,0.0
-13.52,3.8366,43.1,3.8195,0.6974,577,0.033676,49.07,48.83,0.2398,0.6076,0.9183,3.8537,2063,591,0.0
-22.82,3.2762,29.3,3.2563,0.2348,594,0.031969,52.4,50.64,0.4362,0.5581,0.9454,3.296,2063,606,0.0
-9.57,3.8082,45.0,3.8031,0.6794,610,0.035497,47.58,49.16,0.1693,0.6281,0.9052,3.8134,2063,620,0.0
-6.6,3.6082,42.2,3.5945,0.5013,627,0.03577,48.99,47.94,0.1192,0.4994,0.9084,3.622,2063,635,0.0
-13.97,3.9517,31.2,3.9454,0.793,643,0.031559,50.47,49.88,0.2775,0.4757,0.9428,3.9581,2063,649,0.0
12.53,3.8639,41.0,3.8577,0.7171,660,0.034279,47.89,48.83,0.2275,0.3411,0.9135,3.8702,2063,664,0.0
-30.29,3.8412,35.3,3.7997,0.6656,676,0.03588,48.8,47.65,0.586,0.4219,0.9383,3.8828,2063,678,0.0
-9.87,3.7358,21.5,3.7226,0.6147,693,0.027687,50.1,50.7,0.1858,0.4608,0.9549,3.7489,2063,693,0.0
-20.53,3.7669,19.8,3.7668,0.6594,709,0.031033,50.03,50.8,0.4425,0.7244,0.9554,3.767,2063,707,0.0
15.39,3.4932,40.6,3.4875,0.4077,726,0.035883,46.74,47.28,0.3227,0.8441,0.8945,3.4989,2063,722,0.0
12.91,3.974,34.7,3.9661,0.8075,742,0.030164,49.73,50.89,0.2354,0.5889,0.9288,3.9818,2063,735,0.0
-24.87,3.6984,45.0,3.6952,0.5764,759,0.03656,47.85,48.43,0.4589,0.4583,0.8871,3.7016,2063,750,0.0
32.34,3.4854,29.4,3.4366,0.4041,775,0.033599,49.53,49.56,0.6911,0.6439,0.9442,3.5342,2063,764,0.0
-30.34,3.7115,36.4,3.6966,0.5891,792,0.030816,48.88,50.19,0.5772,0.3474,0.9186,3.7264,2063,779,0.0
8.71,4.0584,36.5,4.0385,0.8655,808,0.032651,47.99,48.63,0.1724,0.2533,0.9063,4.0784,2063,793,0.0
62.03,3.8052,31.1,3.7903,0.6704,825,0.031106,49.43,49.92,1.1391,0.2965,0.923,3.82,2063,808,0.0
-24.48,3.8853,34.3,3.8836,0.7605,841,0.034688,48.4,51.38,0.4646,0.212,0.9286,3.887,2063,822,0.0
-13.06,3.8492,39.5,3.8255,0.7191,858,0.036735,47.99,47.81,0.267,0.082,0.8904,3.8728,2063,837,0.0
15.35,3.9638,29.3,3.9629,0.8223,874,0.031707,49.12,49.53,0.2934,0.7206,0.9382,3.9648,2063,851,0.0
-13.6,3.6033,36.7,3.579,0.4895,891,0.032207,47.56,47.18,0.2589,0.675,0.9022,3.6277,2063,866,0.0
32.43,3.9711,23.4,3.9663,0.814,907,0.028927,49.24,50.89,0.6325,0.3382,0.9414,3.9759,2063,880,0.0
14.04,3.783,26.4,3.747,0.6521,924,0.029525,50.05,49.29,0.2647,0.1963,0.9407,3.8189,2063,894,0.0
39.62,3.7109,38.3,3.7096,0.5919,940,0.038992,46.0,46.12,0.7953,0.3308,0.876,3.7122,2063,908,0.0
12.77,3.4606,33.0,3.4598,0.3689,956,0.034416,47.78,47.42,0.2198,0.4651,0.9251,3.4613,2063,922,0.0
8.3,3.807,20.5,3.7844,0.6824,973,0.030648,50.08,49.79,0.1524,0.2932,0.9358,3.8297,2063,937,0.0
37.32,4.0067,37.1,3.9998,0.8513,990,0.037833,47.5,46.14,0.6581,0.7736,0.8854,4.0136,2063,952,0.0
63.89,3.6624,28.8,3.6439,0.5297,1006,0.032316,49.05,48.91,1.1955,0.8266,0.9115,3.6808,2063,966,0.0
-62.77,4.0003,35.5,3.9953,0.8177,1023,0.034129,48.34,46.01,1.152,0.2465,0.8863,4.0053,2063,981,0.0
-16.63,3.9404,19.9,3.9378,0.7822,1039,0.032701,49.93,48.78,0.2956,0.2234,0.9563,3.9431,2063,995,0.0
-42.54,3.8746,26.3,3.8693,0.7077,1056,0.026402,50.13,50.53,0.7921,0.2436,0.9268,3.8799,2063,1010,0.0
-26.5,3.7758,17.8,3.7673,0.6564,1072,0.028353,50.54,50.37,0.5074,0.8105,0.9436,3.7843,2063,1024,0.0
23.21,3.5372,45.0,3.5317,0.441,1089,0.042046,44.16,45.78,0.459,0.636,0.8439,3.5428,2063,1039,0.0
-20.5,3.7555,40.4,3.7438,0.6247,1105,0.036567,44.93,43.64,0.4062,0.3141,0.8636,3.7672,2063,1052,0.0
-23.09,3.8669,45.0,3.8668,0.7178,1122,0.039158,45.3,44.94,0.4192,0.1239,0.8255,3.8669,2063,1067,0.0
-23.25,4.0823,35.1,4.0419,0.8844,1138,0.036845,45.89,47.2,0.4578,0.05,0.8927,4.1227,2063,1081,0.0
57.46,3.7271,38.2,3.7004,0.5938,1155,0.03946,44.4,45.27,1.0717,0.5831,0.838,3.7537,2063,1096,0.0
-15.94,3.7504,25.2,3.7503,0.6194,1171,0.032003,49.75,48.87,0.294,0.3183,0.9353,3.7505,2063,1110,0.0
-5.64,3.4832,24.9,3.4785,0.3952,1188,0.033515,48.73,50.89,0.1096,0.5339,0.9432,3.4879,2063,1125,0.0
5.16,3.6709,25.0,3.6491,0.5316,1204,0.030937,49.75,49.69,0.1088,0.6552,0.938,3.6927,2063,1139,0.0
-6.65,4.0435,21.3,4.0403,0.8833,1221,0.035504,47.33,50.1,0.1241,0.0717,0.9452,4.0466,2063,1154,0.0
7.43,4.0602,45.0,4.0492,0.8901,1237,0.04212,42.65,42.53,0.1581,0.7019,0.8143,4.0713,2063,1168,0.0
-16.17,3.4633,40.2,3.4613,0.3924,1254,0.040224,45.95,45.17,0.2677,0.7913,0.8543,3.4652,2063,1183,0.0
27.85,3.9293,12.5,3.9234,0.7771,1270,0.0317,50.41,49.8,0.5277,0.3999,0.9476,3.9351,2063,1197,0.0
-9.68,3.9611,27.8,3.9555,0.8098,1287,0.029972,47.41,49.09,0.1894,0.4082,0.9151,3.9668,2063,1211,0.0
12.77,4.0596,39.0,4.0419,0.8894,1303,0.036899,43.7,44.45,0.2606,0.05,0.8253,4.0773,2063,1225,0.0
13.97,3.9403,34.1,3.9391,0.7814,1320,0.032233,45.71,47.61,0.2631,0.7864,0.8865,3.9415,2063,1240,0.0
-7.82,3.8691,45.0,3.8188,0.7099,1336,0.04254,43.05,43.54,0.1355,0.3209,0.8157,3.9193,2063,1254,0.0
36.84,3.7172,25.2,3.7129,0.5865,1353,0.036479,48.26,49.5,0.7118,0.433,0.9193,3.7214,2063,1269,0.0
57.47,3.4367,45.0,3.4358,0.3581,1369,0.044087,40.84,42.03,1.0454,0.5841,0.7697,3.4375,2063,1283,0.0
37.66,3.5633,19.9,3.5522,0.4704,1386,0.038943,49.87,49.54,0.6842,0.444,0.9384,3.5743,2063,1298,0.0
-11.04,3.6205,26.4,3.6174,0.5331,1402,0.031803,47.49,48.23,0.2007,0.4141,0.9154,3.6236,2063,1312,0.0
-36.05,3.7452,28.9,3.7123,0.5983,1419,0.035901,48.92,47.28,0.7122,0.3025,0.9043,3.778,2063,1327,0.0
22.5,3.819,30.8,3.7527,0.6834,1435,0.035739,48.22,46.64,0.445,0.417,0.8953,3.8853,2063,1341,0.0
10.76,3.6351,22.4,3.6334,0.523,1452,0.031925,49.73,48.99,0.1924,0.8438,0.9303,3.6368,2063,1356,0.0
-41.25,3.8546,15.4,3.8516,0.7044,1468,0.032046,48.86,51.17,0.8352,0.3148,0.9336,3.8577,2063,1369,0.0
-12.34,3.7146,32.2,3.687,0.5963,1485,0.037074,47.81,46.69,0.2315,0.4519,0.8973,3.7422,2063,1384,0.0
19.56,3.7935,22.2,3.7874,0.6818,1501,0.033184,51.03,47.16,0.3705,0.2108,0.928,3.7995,2063,1398,0.0
-22.99,3.9586,26.6,3.9376,0.8015,1518,0.031956,49.27,47.74,0.4203,0.5948,0.9205,3.9797,2063,1413,0.0
-24.35,3.5897,28.1,3.5852,0.4877,1534,0.033026,48.39,47.69,0.4439,0.7398,0.9002,3.5941,2063,1427,0.0
44.71,3.9849,37.6,3.9814,0.8316,1551,0.038453,43.08,43.94,0.7836,0.6652,0.825,3.9884,2063,1442,0.0
25.26,3.3768,29.1,3.3755,0.3412,1567,0.035972,46.54,48.25,0.4719,0.4167,0.9054,3.378,2063,1456,0.0
-11.22,3.8857,30.0,3.8717,0.7374,1584,0.038424,48.57,47.23,0.2285,0.4208,0.9035,3.8998,2063,1471,0.0
9.46,3.9178,42.3,3.9151,0.7762,1600,0.043869,40.69,40.71,0.1709,0.1169,0.7966,3.9205,2063,1485,0.0
42.09,3.4699,27.5,3.4675,0.3797,1617,0.033532,48.23,46.62,0.7809,0.6191,0.9041,3.4722,2063,1500,0.0
11.85,3.5809,33.0,3.5799,0.4593,1633,0.03719,46.23,47.9,0.2247,0.3977,0.8695,3.5819,2063,1514,0.0
13.77,3.7229,41.7,3.7225,0.5907,0,0.031557,48.47,51.34,0.2446,0.3979,0.9742,3.7233,1079,104,0.0
27.17,3.6808,30.8,3.6416,0.5919,3,0.028505,50.2,51.48,0.5027,0.3845,0.9724,3.7201,1079,107,0.0
-10.56,3.6191,29.9,3.6139,0.5141,6,0.029328,50.16,51.73,0.1949,0.5383,0.9763,3.6243,1079,110,0.0
31.19,3.7092,24.6,3.7076,0.6193,9,0.03178,51.64,50.59,0.6725,0.5193,0.9781,3.7108,1079,114,0.0
34.92,3.8357,9.6,3.8347,0.6863,13,0.035763,51.16,50.74,0.6729,0.2087,0.984,3.8367,1079,118,0.0
11.83,3.6152,28.6,3.6015,0.5215,16,0.027918,49.55,48.66,0.2054,0.4427,0.9746,3.629,1079,122,0.0
-17.8,3.6728,29.0,3.6663,0.5648,19,0.031537,51.76,50.47,0.3089,0.479,0.9714,3.6793,1079,125,0.0
9.38,3.9356,17.3,3.9131,0.7635,22,0.030204,50.53,51.73,0.1657,0.7694,0.9804,3.9581,1079,128,0.0
-22.06,3.2529,35.1,3.2348,0.2109,26,0.028974,49.08,50.81,0.4056,0.95,0.958,3.271,1079,133,0.0
-8.6,3.7096,30.9,3.7053,0.5864,29,0.029792,50.82,49.67,0.1762,0.38,0.9661,3.7139,1079,136,0.0
